OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2921484k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35785K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdf2568,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7648K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
916: [GC (Allocation Failure) [PSYoungGen: 132784K->1664K(141824K)] 132816K->1704K(316928K), 0.0017793 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.518: [GC (Allocation Failure) [PSYoungGen: 100416K->64K(98304K)] 102216K->1864K(273408K), 0.0004947 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.563: [GC (Allocation Failure) [PSYoungGen: 97856K->96K(95744K)] 99656K->1896K(270848K), 0.0004682 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.607: [GC (Allocation Failure) [PSYoungGen: 95328K->96K(93184K)] 97128K->1896K(268288K), 0.0004784 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.650: [GC (Allocation Failure) [PSYoungGen: 92768K->96K(90624K)] 94568K->1896K(265728K), 0.0004765 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.692: [GC (Allocation Failure) [PSYoungGen: 90208K->96K(88064K)] 92008K->1896K(263168K), 0.0004888 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.733: [GC (Allocation Failure) [PSYoungGen: 87648K->96K(105984K)] 89448K->1896K(281088K), 0.0005070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.782: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(102912K)] 107368K->1896K(278016K), 0.0005052 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.830: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(99840K)] 104296K->1896K(274944K), 0.0004942 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.876: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(97280K)] 101224K->1896K(272384K), 0.0004963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.921: [GC (Allocation Failure) [PSYoungGen: 96864K->96K(94720K)] 98664K->1896K(269824K), 0.0004969 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.965: [GC (Allocation Failure) [PSYoungGen: 94304K->96K(113664K)] 96104K->1896K(288768K), 0.0005041 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.019: [GC (Allocation Failure) [PSYoungGen: 113248K->96K(110592K)] 115048K->1896K(285696K), 0.0005087 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.070: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 111976K->1896K(282624K), 0.0004868 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.119: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 108904K->1896K(279552K), 0.0005035 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.168: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105832K->1896K(276480K), 0.0004842 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.215: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102760K->1896K(273920K), 0.0005086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.261: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100200K->1896K(271360K), 0.0005100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.305: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97640K->1896K(268800K), 0.0005109 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.349: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95080K->1896K(266240K), 0.0004919 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.391: [GC (Allocation Failure) [PSYoungGen: 90720K->96K(109568K)] 92520K->1896K(284672K), 0.0004893 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.442: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 110952K->1896K(281600K), 0.0005163 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.491: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 107880K->1896K(278528K), 0.0004840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.539: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104808K->1896K(275456K), 0.0005191 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.585: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101736K->1896K(272896K), 0.0004949 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.630: [GC (Allocation Failure) [PSYoungGen: 97376K->32K(95232K)] 99176K->1832K(270336K), 0.0004603 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.675: [GC (Allocation Failure) [PSYoungGen: 94752K->96K(92672K)] 96552K->1896K(267776K), 0.0005161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.718: [GC (Allocation Failure) [PSYoungGen: 92256K->64K(111104K)] 94056K->1864K(286208K), 0.0005050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.770: [GC (Allocation Failure) [PSYoungGen: 110656K->96K(108032K)] 112456K->1896K(283136K), 0.0005126 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.820: [GC (Allocation Failure) [PSYoungGen: 107616K->0K(104960K)] 109416K->1800K(280064K), 0.0004859 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.869: [GC (Allocation Failure) [PSYoungGen: 104448K->96K(101888K)] 106248K->1896K(276992K), 0.0005112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.917: [GC (Allocation Failure) [PSYoungGen: 101472K->96K(98816K)] 103272K->1896K(273920K), 0.0005085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.963: [GC (Allocation Failure) [PSYoungGen: 98400K->64K(96256K)] 100200K->1864K(271360K), 0.0005439 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.011: [GC (Allocation Failure) [PSYoungGen: 95808K->96K(93696K)] 97608K->1896K(268800K), 0.0005133 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.058: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95080K->1896K(266240K), 0.0005154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.102: [GC (Allocation Failure) [PSYoungGen: 90720K->64K(109568K)] 92520K->1864K(284672K), 0.0007954 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.156: [GC (Allocation Failure) [PSYoungGen: 109120K->96K(131584K)] 110920K->1896K(306688K), 0.0004991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.221: [GC (Allocation Failure) [PSYoungGen: 131168K->96K(127488K)] 132968K->1896K(302592K), 0.0004964 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.281: [GC (Allocation Failure) [PSYoungGen: 127072K->96K(123392K)] 128872K->1896K(298496K), 0.0005152 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.339: [GC (Allocation Failure) [PSYoungGen: 122976K->96K(119808K)] 124776K->1896K(294912K), 0.0005043 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.395: [GC (Allocation Failure) [PSYoungGen: 119392K->32K(116224K)] 121192K->1832K(291328K), 0.0006100 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.449: [GC (Allocation Failure) [PSYoungGen: 115744K->96K(112640K)] 117544K->1896K(287744K), 0.0005085 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.501: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114024K->1896K(284672K), 0.0005047 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.552: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 110952K->1896K(281600K), 0.0005196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.601: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(128000K)] 107880K->1896K(303104K), 0.0008108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.662: [GC (Allocation Failure) [PSYoungGen: 127584K->96K(123904K)] 129384K->1896K(299008K), 0.0005152 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.723: [GC (Allocation Failure) [PSYoungGen: 123488K->64K(120320K)] 125288K->1864K(295424K), 0.0005403 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.779: [GC (Allocation Failure) [PSYoungGen: 119872K->96K(116736K)] 121672K->1896K(291840K), 0.0005154 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.833: [GC (Allocation Failure) [PSYoungGen: 116320K->32K(113152K)] 118120K->1832K(288256K), 0.0005528 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.886: [GC (Allocation Failure) [PSYoungGen: 112672K->96K(110080K)] 114472K->1896K(285184K), 0.0005126 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.940: [GC (Allocation Failure) [PSYoungGen: 109664K->96K(107008K)] 111464K->1896K(282112K), 0.0005164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.991: [GC (Allocation Failure) [PSYoungGen: 106592K->64K(128512K)] 108392K->1864K(303616K), 0.0009881 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.053: [GC (Allocation Failure) [PSYoungGen: 128064K->96K(154112K)] 129864K->1896K(329216K), 0.0005186 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.125: [GC (Allocation Failure) [PSYoungGen: 153696K->64K(148992K)] 155496K->1864K(324096K), 0.0005501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.194: [GC (Allocation Failure) [PSYoungGen: 148544K->32K(143872K)] 150344K->1832K(318976K), 0.0006340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.261: [GC (Allocation Failure) [PSYoungGen: 143392K->96K(139264K)] 145192K->1896K(314368K), 0.0005240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.328: [GC (Allocation Failure) [PSYoungGen: 138848K->96K(134656K)] 140648K->1896K(309760K), 0.0005131 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.396: [GC (Allocation Failure) [PSYoungGen: 134240K->64K(130560K)] 136040K->1864K(305664K), 0.0010419 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.457: [GC (Allocation Failure) [PSYoungGen: 130112K->96K(126464K)] 131912K->1896K(301568K), 0.0005056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.515: [GC (Allocation Failure) [PSYoungGen: 126048K->96K(122368K)] 127848K->1896K(297472K), 0.0004983 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.571: [GC (Allocation Failure) [PSYoungGen: 121952K->64K(118784K)] 123752K->1864K(293888K), 0.0004920 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.626: [GC (Allocation Failure) [PSYoungGen: 118336K->96K(115200K)] 120136K->1896K(290304K), 0.0005138 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
17.680: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116584K->1896K(286720K), 0.0005532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.732: [GC (Allocation Failure) [PSYoungGen: 111200K->64K(134144K)] 113000K->1864K(309248K), 0.0009656 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.795: [GC (Allocation Failure) [PSYoungGen: 133696K->96K(161280K)] 135496K->1896K(336384K), 0.0005243 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.870: [GC (Allocation Failure) [PSYoungGen: 160863K->64K(193536K)] 162663K->1864K(368640K), 0.0009773 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.963: [GC (Allocation Failure) [PSYoungGen: 193088K->96K(186368K)] 194888K->1896K(361472K), 0.0005153 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.050: [GC (Allocation Failure) [PSYoungGen: 185952K->96K(179712K)] 187752K->1896K(354816K), 0.0005210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.133: [GC (Allocation Failure) [PSYoungGen: 179296K->96K(173568K)] 181096K->1896K(348672K), 0.0005064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.213: [GC (Allocation Failure) [PSYoungGen: 173152K->64K(167424K)] 174952K->1864K(342528K), 0.0005051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.293: [GC (Allocation Failure) [PSYoungGen: 166976K->96K(161792K)] 168776K->1896K(336896K), 0.0005212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.369: [GC (Allocation Failure) [PSYoungGen: 161376K->96K(156160K)] 163176K->1896K(331264K), 0.0005191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.441: [GC (Allocation Failure) [PSYoungGen: 155744K->32K(151040K)] 157544K->1832K(326144K), 0.0007908 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.512: [GC (Allocation Failure) [PSYoungGen: 150560K->96K(145920K)] 152360K->1896K(321024K), 0.0005156 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.580: [GC (Allocation Failure) [PSYoungGen: 145504K->32K(141312K)] 147304K->1832K(316416K), 0.0005132 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.645: [GC (Allocation Failure) [PSYoungGen: 140832K->96K(136704K)] 142632K->1896K(311808K), 0.0005074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.709: [GC (Allocation Failure) [PSYoungGen: 136288K->96K(132608K)] 138088K->1896K(307712K), 0.0005013 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.771: [GC (Allocation Failure) [PSYoungGen: 132192K->96K(128512K)] 133992K->1896K(303616K), 0.0005079 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.830: [GC (Allocation Failure) [PSYoungGen: 128096K->32K(124416K)] 129896K->1832K(299520K), 0.0010291 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.889: [GC (Allocation Failure) [PSYoungGen: 123936K->96K(120832K)] 125736K->1896K(295936K), 0.0005111 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.945: [GC (Allocation Failure) [PSYoungGen: 120416K->96K(117248K)] 122216K->1896K(292352K), 0.0005125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.001: [GC (Allocation Failure) [PSYoungGen: 116832K->64K(113664K)] 118632K->1864K(288768K), 0.0005135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.054: [GC (Allocation Failure) [PSYoungGen: 113216K->96K(110592K)] 115016K->1896K(285696K), 0.0005087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.106: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 111976K->1896K(282624K), 0.0004937 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.156: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 108904K->1896K(279552K), 0.0005137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.204: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105832K->1896K(276480K), 0.0004983 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.251: [GC (Allocation Failure) [PSYoungGen: 100960K->64K(121856K)] 102760K->1864K(296960K), 0.0009877 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.309: [GC (Allocation Failure) [PSYoungGen: 121408K->96K(146432K)] 123208K->1896K(321536K), 0.0005255 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.378: [GC (Allocation Failure) [PSYoungGen: 146016K->96K(141824K)] 147816K->1896K(316928K), 0.0005163 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.444: [GC (Allocation Failure) [PSYoungGen: 141408K->32K(137216K)] 143208K->1832K(312320K), 0.0005085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.507: [GC (Allocation Failure) [PSYoungGen: 136736K->64K(132608K)] 138536K->1864K(307712K), 0.0005529 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.569: [GC (Allocation Failure) [PSYoungGen: 132160K->64K(159232K)] 133960K->1864K(334336K), 0.0010527 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
19.643: [GC (Allocation Failure) [PSYoungGen: 158784K->96K(154112K)] 160584K->1896K(329216K), 0.0005097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.714: [GC (Allocation Failure) [PSYoungGen: 153696K->96K(148992K)] 155496K->1896K(324096K), 0.0005186 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.784: [GC (Allocation Failure) [PSYoungGen: 148576K->96K(143872K)] 150376K->1896K(318976K), 0.0005604 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.850: [GC (Allocation Failure) [PSYoungGen: 143456K->64K(139264K)] 145256K->1864K(314368K), 0.0005084 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.915: [GC (Allocation Failure) [PSYoungGen: 138816K->96K(134656K)] 140616K->1896K(309760K), 0.0005175 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.978: [GC (Allocation Failure) [PSYoungGen: 134240K->96K(130560K)] 136040K->1896K(305664K), 0.0005257 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.039: [GC (Allocation Failure) [PSYoungGen: 130144K->64K(126464K)] 131944K->1864K(301568K), 0.0005597 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.098: [GC (Allocation Failure) [PSYoungGen: 126016K->96K(122368K)] 127816K->1896K(297472K), 0.0005214 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
20.155: [GC (Allocation Failure) [PSYoungGen: 121952K->64K(118784K)] 123752K->1864K(293888K), 0.0005154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.210: [GC (Allocation Failure) [PSYoungGen: 118336K->96K(115200K)] 120136K->1896K(290304K), 0.0005085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.267: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116584K->1896K(286720K), 0.0005182 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.320: [GC (Allocation Failure) [PSYoungGen: 111200K->96K(108544K)] 113000K->1920K(283648K), 0.0005296 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.371: [GC (Allocation Failure) [PSYoungGen: 108128K->96K(105472K)] 109952K->1920K(280576K), 0.0005447 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.420: [GC (Allocation Failure) [PSYoungGen: 105056K->96K(102400K)] 106880K->1920K(277504K), 0.0005442 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.467: [GC (Allocation Failure) [PSYoungGen: 101984K->32K(99328K)] 103808K->1856K(274432K), 0.0005123 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.513: [GC (Allocation Failure) [PSYoungGen: 98848K->96K(96768K)] 100672K->1920K(271872K), 0.0004764 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
20.558: [GC (Allocation Failure) [PSYoungGen: 96352K->96K(94208K)] 98176K->1920K(269312K), 0.0005146 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.601: [GC (Allocation Failure) [PSYoungGen: 93792K->96K(91648K)] 95616K->1920K(266752K), 0.0005137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.644: [GC (Allocation Failure) [PSYoungGen: 91232K->96K(89088K)] 93056K->1920K(264192K), 0.0004769 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.685: [GC (Allocation Failure) [PSYoungGen: 88672K->96K(107008K)] 90496K->1920K(282112K), 0.0004718 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.735: [GC (Allocation Failure) [PSYoungGen: 106592K->96K(103936K)] 108416K->1920K(279040K), 0.0005027 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.783: [GC (Allocation Failure) [PSYoungGen: 103520K->64K(100864K)] 105344K->1888K(275968K), 0.0005133 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.831: [GC (Allocation Failure) [PSYoungGen: 100416K->64K(98304K)] 102240K->1888K(273408K), 0.0005214 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.876: [GC (Allocation Failure) [PSYoungGen: 97856K->96K(95744K)] 99680K->1920K(270848K), 0.0004765 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.921: [GC (Allocation Failure) [PSYoungGen: 95328K->96K(93184K)] 97152K->1920K(268288K), 0.0005000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.965: [GC (Allocation Failure) [PSYoungGen: 92768K->96K(112128K)] 94592K->1920K(287232K), 0.0005282 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.019: [GC (Allocation Failure) [PSYoungGen: 111712K->96K(134656K)] 113536K->1920K(309760K), 0.0006459 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
21.083: [GC (Allocation Failure) [PSYoungGen: 134240K->96K(130560K)] 136064K->1920K(305664K), 0.0005171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.143: [GC (Allocation Failure) [PSYoungGen: 130144K->96K(126464K)] 131968K->1920K(301568K), 0.0005145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.202: [GC (Allocation Failure) [PSYoungGen: 126048K->96K(122368K)] 127872K->1920K(297472K), 0.0005264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.259: [GC (Allocation Failure) [PSYoungGen: 121952K->64K(118784K)] 123776K->1888K(293888K), 0.0004993 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
21.313: [GC (Allocation Failure) [PSYoungGen: 118336K->96K(115200K)] 120160K->1920K(290304K), 0.0005054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.366: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116608K->1920K(286720K), 0.0004878 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.418: [GC (Allocation Failure) [PSYoungGen: 111200K->96K(108544K)] 113024K->1920K(283648K), 0.0005162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.468: [GC (Allocation Failure) [PSYoungGen: 108128K->96K(105472K)] 109952K->1920K(280576K), 0.0005157 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
21.517: [GC (Allocation Failure) [PSYoungGen: 105056K->96K(102400K)] 106880K->1920K(277504K), 0.0004918 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.564: [GC (Allocation Failure) [PSYoungGen: 101984K->96K(99328K)] 103808K->1920K(274432K), 0.0005004 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.610: [GC (Allocation Failure) [PSYoungGen: 98912K->96K(96768K)] 100736K->1920K(271872K), 0.0005235 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.655: [GC (Allocation Failure) [PSYoungGen: 96352K->96K(94208K)] 98176K->1920K(269312K), 0.0004919 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.699: [GC (Allocation Failure) [PSYoungGen: 93792K->64K(91648K)] 95616K->1888K(266752K), 0.0004915 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
21.742: [GC (Allocation Failure) [PSYoungGen: 91200K->96K(110080K)] 93024K->1920K(285184K), 0.0005426 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.793: [GC (Allocation Failure) [PSYoungGen: 109664K->96K(107008K)] 111488K->1920K(282112K), 0.0004997 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.842: [GC (Allocation Failure) [PSYoungGen: 106592K->96K(103936K)] 108416K->1920K(279040K), 0.0004902 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.890: [GC (Allocation Failure) [PSYoungGen: 103520K->64K(100864K)] 105344K->1888K(275968K), 0.0005411 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.937: [GC (Allocation Failure) [PSYoungGen: 100416K->96K(98304K)] 102240K->1920K(273408K), 0.0004707 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.982: [GC (Allocation Failure) [PSYoungGen: 97888K->96K(95744K)] 99712K->1920K(270848K), 0.0005058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.029: [GC (Allocation Failure) [PSYoungGen: 95328K->96K(93184K)] 97152K->1920K(268288K), 0.0005167 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
22.072: [GC (Allocation Failure) [PSYoungGen: 92768K->64K(112128K)] 94592K->1888K(287232K), 0.0004912 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.123: [GC (Allocation Failure) [PSYoungGen: 111679K->96K(109056K)] 113503K->1920K(284160K), 0.0005087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.175: [GC (Allocation Failure) [PSYoungGen: 108640K->96K(105984K)] 110464K->1920K(281088K), 0.0005323 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.224: [GC (Allocation Failure) [PSYoungGen: 105568K->32K(127488K)] 107392K->1856K(302592K), 0.0012598 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.287: [GC (Allocation Failure) [PSYoungGen: 127008K->96K(153088K)] 128832K->1920K(328192K), 0.0005045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.358: [GC (Allocation Failure) [PSYoungGen: 152672K->64K(183808K)] 154496K->1888K(358912K), 0.0005151 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
22.443: [GC (Allocation Failure) [PSYoungGen: 183360K->96K(177152K)] 185184K->1920K(352256K), 0.0005167 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
22.524: [GC (Allocation Failure) [PSYoungGen: 176736K->0K(171008K)] 178560K->1824K(346112K), 0.0004880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.604: [GC (Allocation Failure) [PSYoungGen: 170496K->96K(164864K)] 172320K->1920K(339968K), 0.0005131 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.680: [GC (Allocation Failure) [PSYoungGen: 164448K->96K(159232K)] 166272K->1920K(334336K), 0.0005328 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.753: [GC (Allocation Failure) [PSYoungGen: 158816K->96K(154112K)] 160640K->1920K(329216K), 0.0006121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
