OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(741696k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35677K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd7660,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7659K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
942: [GC (Allocation Failure) [PSYoungGen: 132704K->1664K(141824K)] 132728K->1696K(316928K), 0.0017004 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
58.164: [GC (Allocation Failure) [PSYoungGen: 88160K->96K(86528K)] 90019K->1955K(261632K), 0.0005116 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.226: [GC (Allocation Failure) [PSYoungGen: 86112K->96K(84480K)] 87971K->1955K(259584K), 0.0004994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.289: [GC (Allocation Failure) [PSYoungGen: 84064K->96K(82432K)] 85923K->1955K(257536K), 0.0005064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.349: [GC (Allocation Failure) [PSYoungGen: 82016K->64K(80384K)] 83875K->1923K(255488K), 0.0009749 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
58.409: [GC (Allocation Failure) [PSYoungGen: 79936K->32K(78336K)] 81795K->1891K(253440K), 0.0006901 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.468: [GC (Allocation Failure) [PSYoungGen: 77856K->64K(94208K)] 79715K->1923K(269312K), 0.0019896 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
58.564: [GC (Allocation Failure) [PSYoungGen: 93760K->96K(113152K)] 95619K->1955K(288256K), 0.0005018 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
58.660: [GC (Allocation Failure) [PSYoungGen: 112736K->96K(135680K)] 114595K->1955K(310784K), 0.0005233 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
58.769: [GC (Allocation Failure) [PSYoungGen: 135264K->64K(162816K)] 137123K->1923K(337920K), 0.0015608 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
58.892: [GC (Allocation Failure) [PSYoungGen: 162368K->96K(157184K)] 164227K->1955K(332288K), 0.0005285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.006: [GC (Allocation Failure) [PSYoungGen: 156768K->96K(152064K)] 158627K->1955K(327168K), 0.0005192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.118: [GC (Allocation Failure) [PSYoungGen: 151648K->64K(146944K)] 153507K->1923K(322048K), 0.0005348 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.225: [GC (Allocation Failure) [PSYoungGen: 146496K->64K(142336K)] 148355K->1923K(317440K), 0.0004979 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.325: [GC (Allocation Failure) [PSYoungGen: 141888K->96K(137728K)] 143747K->1955K(312832K), 0.0005190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.422: [GC (Allocation Failure) [PSYoungGen: 137312K->64K(133120K)] 139171K->1923K(308224K), 0.0005034 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.518: [GC (Allocation Failure) [PSYoungGen: 132672K->64K(129024K)] 134531K->1923K(304128K), 0.0009444 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.614: [GC (Allocation Failure) [PSYoungGen: 128576K->96K(124928K)] 130435K->1955K(300032K), 0.0005451 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.705: [GC (Allocation Failure) [PSYoungGen: 124512K->64K(121344K)] 126371K->1923K(296448K), 0.0009832 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.794: [GC (Allocation Failure) [PSYoungGen: 120896K->96K(117760K)] 122755K->1955K(292864K), 0.0045444 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
59.885: [GC (Allocation Failure) [PSYoungGen: 117344K->96K(114176K)] 119203K->1955K(289280K), 0.0016109 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
59.972: [GC (Allocation Failure) [PSYoungGen: 113760K->32K(110592K)] 115619K->1891K(285696K), 0.0005055 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.051: [GC (Allocation Failure) [PSYoungGen: 110112K->32K(107520K)] 111971K->1891K(282624K), 0.0005321 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.127: [GC (Allocation Failure) [PSYoungGen: 107040K->32K(104448K)] 108899K->1891K(279552K), 0.0005119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.205: [GC (Allocation Failure) [PSYoungGen: 103968K->96K(101376K)] 105827K->1955K(276480K), 0.0004943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.280: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102819K->1955K(273920K), 0.0004903 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
60.358: [GC (Allocation Failure) [PSYoungGen: 98400K->160K(96256K)] 100259K->2019K(271360K), 0.0005201 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.437: [GC (Allocation Failure) [PSYoungGen: 95904K->64K(93696K)] 97763K->1955K(268800K), 0.0006167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.507: [GC (Allocation Failure) [PSYoungGen: 93248K->64K(91136K)] 95139K->1955K(266240K), 0.0005011 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.572: [GC (Allocation Failure) [PSYoungGen: 90688K->96K(88576K)] 92579K->1987K(263680K), 0.0005178 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.634: [GC (Allocation Failure) [PSYoungGen: 88160K->32K(86528K)] 90051K->1923K(261632K), 0.0005037 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.696: [GC (Allocation Failure) [PSYoungGen: 86048K->96K(84480K)] 87939K->1987K(259584K), 0.0005103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.756: [GC (Allocation Failure) [PSYoungGen: 84064K->32K(82432K)] 85955K->1923K(257536K), 0.0005108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.814: [GC (Allocation Failure) [PSYoungGen: 81952K->96K(80384K)] 83843K->1987K(255488K), 0.0004893 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.871: [GC (Allocation Failure) [PSYoungGen: 79968K->96K(78336K)] 81859K->1987K(253440K), 0.0004987 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.928: [GC (Allocation Failure) [PSYoungGen: 77920K->64K(76288K)] 79811K->1955K(251392K), 0.0005072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
60.982: [GC (Allocation Failure) [PSYoungGen: 75840K->64K(74752K)] 77731K->1955K(249856K), 0.0004946 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.035: [GC (Allocation Failure) [PSYoungGen: 74304K->96K(73216K)] 76195K->1987K(248320K), 0.0004867 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.087: [GC (Allocation Failure) [PSYoungGen: 72800K->64K(71680K)] 74691K->1955K(246784K), 0.0004902 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.139: [GC (Allocation Failure) [PSYoungGen: 71232K->32K(70144K)] 73123K->1923K(245248K), 0.0005771 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
61.189: [GC (Allocation Failure) [PSYoungGen: 69664K->96K(68608K)] 71555K->1987K(243712K), 0.0004984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.237: [GC (Allocation Failure) [PSYoungGen: 68192K->96K(67072K)] 70083K->1987K(242176K), 0.0004799 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.284: [GC (Allocation Failure) [PSYoungGen: 66656K->64K(65536K)] 68547K->1955K(240640K), 0.0004975 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.331: [GC (Allocation Failure) [PSYoungGen: 65088K->32K(64000K)] 66979K->1923K(239104K), 0.0005020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.377: [GC (Allocation Failure) [PSYoungGen: 63520K->96K(62464K)] 65411K->1987K(237568K), 0.0005067 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
61.422: [GC (Allocation Failure) [PSYoungGen: 62048K->96K(61440K)] 63939K->1987K(236544K), 0.0005636 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.465: [GC (Allocation Failure) [PSYoungGen: 61024K->32K(60416K)] 62915K->1923K(235520K), 0.0004903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.509: [GC (Allocation Failure) [PSYoungGen: 59936K->96K(72704K)] 61827K->1987K(247808K), 0.0006870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.564: [GC (Allocation Failure) [PSYoungGen: 72288K->32K(71168K)] 74179K->1923K(246272K), 0.0005559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.622: [GC (Allocation Failure) [PSYoungGen: 70688K->96K(69632K)] 72579K->1987K(244736K), 0.0006425 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.681: [GC (Allocation Failure) [PSYoungGen: 69216K->96K(68096K)] 71107K->1987K(243200K), 0.0004972 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.744: [GC (Allocation Failure) [PSYoungGen: 67680K->96K(66560K)] 69571K->1987K(241664K), 0.0004846 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.807: [GC (Allocation Failure) [PSYoungGen: 66144K->96K(65024K)] 68035K->1987K(240128K), 0.0004961 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
61.858: [GC (Allocation Failure) [PSYoungGen: 64608K->64K(78336K)] 66499K->1955K(253440K), 0.0012199 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
61.918: [GC (Allocation Failure) [PSYoungGen: 77888K->32K(94208K)] 79779K->1923K(269312K), 0.0020298 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
61.991: [GC (Allocation Failure) [PSYoungGen: 93727K->64K(113152K)] 95619K->1955K(288256K), 0.0005004 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
62.075: [GC (Allocation Failure) [PSYoungGen: 112704K->64K(135680K)] 114595K->1955K(310784K), 0.0010201 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.173: [GC (Allocation Failure) [PSYoungGen: 135232K->96K(162816K)] 137123K->1987K(337920K), 0.0005012 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
62.290: [GC (Allocation Failure) [PSYoungGen: 162400K->96K(157184K)] 164291K->1987K(332288K), 0.0005204 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
62.403: [GC (Allocation Failure) [PSYoungGen: 156768K->32K(152064K)] 158659K->1923K(327168K), 0.0005533 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.511: [GC (Allocation Failure) [PSYoungGen: 151584K->96K(146944K)] 153475K->1987K(322048K), 0.0005274 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.618: [GC (Allocation Failure) [PSYoungGen: 146528K->96K(142336K)] 148419K->1987K(317440K), 0.0004976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.723: [GC (Allocation Failure) [PSYoungGen: 141920K->64K(137728K)] 143811K->1955K(312832K), 0.0005165 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.822: [GC (Allocation Failure) [PSYoungGen: 137280K->96K(133120K)] 139171K->1987K(308224K), 0.0005050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
62.917: [GC (Allocation Failure) [PSYoungGen: 132704K->96K(129024K)] 134595K->1987K(304128K), 0.0005136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.008: [GC (Allocation Failure) [PSYoungGen: 128608K->64K(124928K)] 130499K->1955K(300032K), 0.0008595 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
63.098: [GC (Allocation Failure) [PSYoungGen: 124480K->96K(121344K)] 126371K->1987K(296448K), 0.0005127 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
63.194: [GC (Allocation Failure) [PSYoungGen: 120928K->64K(117760K)] 122819K->1955K(292864K), 0.0011265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.280: [GC (Allocation Failure) [PSYoungGen: 117312K->64K(114176K)] 119203K->1955K(289280K), 0.0010604 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
63.363: [GC (Allocation Failure) [PSYoungGen: 113728K->64K(110592K)] 115619K->1955K(285696K), 0.0005041 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.442: [GC (Allocation Failure) [PSYoungGen: 110144K->96K(107520K)] 112035K->1987K(282624K), 0.0005267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.519: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 108995K->1987K(279552K), 0.0004987 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.597: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105923K->1987K(276480K), 0.0004971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.668: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102851K->1987K(273920K), 0.0005269 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.740: [GC (Allocation Failure) [PSYoungGen: 98400K->64K(96256K)] 100291K->1955K(271360K), 0.0005074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.808: [GC (Allocation Failure) [PSYoungGen: 95808K->96K(93696K)] 97699K->1987K(268800K), 0.0005136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.876: [GC (Allocation Failure) [PSYoungGen: 93280K->32K(91136K)] 95171K->1923K(266240K), 0.0010558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
63.941: [GC (Allocation Failure) [PSYoungGen: 90656K->64K(88576K)] 92547K->1955K(263680K), 0.0005042 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.006: [GC (Allocation Failure) [PSYoungGen: 88128K->64K(86528K)] 90019K->1955K(261632K), 0.0006169 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.067: [GC (Allocation Failure) [PSYoungGen: 86080K->96K(84480K)] 87971K->1987K(259584K), 0.0005048 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.128: [GC (Allocation Failure) [PSYoungGen: 84064K->64K(82432K)] 85955K->1955K(257536K), 0.0004967 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.186: [GC (Allocation Failure) [PSYoungGen: 81984K->96K(80384K)] 83875K->1987K(255488K), 0.0005076 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.243: [GC (Allocation Failure) [PSYoungGen: 79968K->96K(78336K)] 81859K->1987K(253440K), 0.0004903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.299: [GC (Allocation Failure) [PSYoungGen: 77920K->96K(76288K)] 79811K->1987K(251392K), 0.0005025 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.353: [GC (Allocation Failure) [PSYoungGen: 75872K->64K(74752K)] 77763K->1955K(249856K), 0.0004847 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
64.405: [GC (Allocation Failure) [PSYoungGen: 74304K->96K(73216K)] 76195K->1987K(248320K), 0.0004998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.458: [GC (Allocation Failure) [PSYoungGen: 72800K->32K(71680K)] 74691K->1923K(246784K), 0.0004804 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.514: [GC (Allocation Failure) [PSYoungGen: 71200K->96K(70144K)] 73091K->1987K(245248K), 0.0004950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.573: [GC (Allocation Failure) [PSYoungGen: 69728K->96K(68608K)] 71619K->1987K(243712K), 0.0010154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.631: [GC (Allocation Failure) [PSYoungGen: 68192K->64K(67072K)] 70083K->1955K(242176K), 0.0005081 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
64.685: [GC (Allocation Failure) [PSYoungGen: 66624K->64K(80384K)] 68515K->1955K(255488K), 0.0011304 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.745: [GC (Allocation Failure) [PSYoungGen: 79936K->96K(96768K)] 81827K->1987K(271872K), 0.0005194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.814: [GC (Allocation Failure) [PSYoungGen: 96352K->96K(94208K)] 98243K->1987K(269312K), 0.0005039 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
64.883: [GC (Allocation Failure) [PSYoungGen: 93792K->96K(91648K)] 95683K->1987K(266752K), 0.0005340 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
64.950: [GC (Allocation Failure) [PSYoungGen: 91232K->96K(89088K)] 93123K->1987K(264192K), 0.0005022 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.013: [GC (Allocation Failure) [PSYoungGen: 88672K->96K(87040K)] 90563K->1987K(262144K), 0.0005085 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.074: [GC (Allocation Failure) [PSYoungGen: 86624K->96K(84992K)] 88515K->1987K(260096K), 0.0004929 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.134: [GC (Allocation Failure) [PSYoungGen: 84576K->96K(82944K)] 86467K->1987K(258048K), 0.0004960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.192: [GC (Allocation Failure) [PSYoungGen: 82528K->32K(80896K)] 84419K->1923K(256000K), 0.0005047 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.249: [GC (Allocation Failure) [PSYoungGen: 80416K->64K(78848K)] 82307K->1955K(253952K), 0.0004963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.304: [GC (Allocation Failure) [PSYoungGen: 78400K->64K(76800K)] 80291K->1955K(251904K), 0.0005082 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.358: [GC (Allocation Failure) [PSYoungGen: 76352K->96K(74752K)] 78243K->1987K(249856K), 0.0004900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.411: [GC (Allocation Failure) [PSYoungGen: 74336K->96K(73216K)] 76227K->1987K(248320K), 0.0004918 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.463: [GC (Allocation Failure) [PSYoungGen: 72800K->64K(71680K)] 74691K->1955K(246784K), 0.0004983 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.515: [GC (Allocation Failure) [PSYoungGen: 71232K->64K(70144K)] 73123K->1955K(245248K), 0.0005111 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.566: [GC (Allocation Failure) [PSYoungGen: 69696K->64K(68608K)] 71587K->1955K(243712K), 0.0005014 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.616: [GC (Allocation Failure) [PSYoungGen: 68160K->32K(67072K)] 70051K->1923K(242176K), 0.0005064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.665: [GC (Allocation Failure) [PSYoungGen: 66592K->96K(65536K)] 68483K->1987K(240640K), 0.0004918 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.711: [GC (Allocation Failure) [PSYoungGen: 65120K->96K(64000K)] 67011K->1987K(239104K), 0.0004967 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.756: [GC (Allocation Failure) [PSYoungGen: 63584K->32K(62464K)] 65475K->1923K(237568K), 0.0004965 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.800: [GC (Allocation Failure) [PSYoungGen: 61984K->64K(61440K)] 63875K->1955K(236544K), 0.0004898 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.845: [GC (Allocation Failure) [PSYoungGen: 60992K->96K(60416K)] 62883K->1987K(235520K), 0.0005129 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.889: [GC (Allocation Failure) [PSYoungGen: 60000K->64K(59392K)] 61891K->1955K(234496K), 0.0005002 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
65.931: [GC (Allocation Failure) [PSYoungGen: 58944K->64K(58368K)] 60835K->1955K(233472K), 0.0004728 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
65.973: [GC (Allocation Failure) [PSYoungGen: 57920K->128K(57344K)] 59811K->2019K(232448K), 0.0003757 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.014: [GC (Allocation Failure) [PSYoungGen: 56960K->64K(69120K)] 58851K->1955K(244224K), 0.0010827 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.063: [GC (Allocation Failure) [PSYoungGen: 68672K->64K(82944K)] 70563K->1955K(258048K), 0.0004986 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.122: [GC (Allocation Failure) [PSYoungGen: 82496K->64K(99840K)] 84387K->1955K(274944K), 0.0005333 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.193: [GC (Allocation Failure) [PSYoungGen: 99392K->64K(119808K)] 101283K->1955K(294912K), 0.0005238 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.277: [GC (Allocation Failure) [PSYoungGen: 119360K->64K(116224K)] 121251K->1955K(291328K), 0.0005599 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.363: [GC (Allocation Failure) [PSYoungGen: 115776K->96K(112640K)] 117667K->1987K(287744K), 0.0004994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.461: [GC (Allocation Failure) [PSYoungGen: 112224K->64K(109568K)] 114115K->1955K(284672K), 0.0010233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.559: [GC (Allocation Failure) [PSYoungGen: 109120K->96K(106496K)] 111011K->1987K(281600K), 0.0005069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.649: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 107971K->1987K(278528K), 0.0005322 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.736: [GC (Allocation Failure) [PSYoungGen: 103008K->32K(100352K)] 104899K->1923K(275456K), 0.0011690 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
66.817: [GC (Allocation Failure) [PSYoungGen: 99872K->64K(97792K)] 101763K->1955K(272896K), 0.0005541 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.898: [GC (Allocation Failure) [PSYoungGen: 97344K->32K(95232K)] 99235K->1923K(270336K), 0.0004903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.969: [GC (Allocation Failure) [PSYoungGen: 94752K->96K(92672K)] 96643K->1987K(267776K), 0.0005025 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.038: [GC (Allocation Failure) [PSYoungGen: 92256K->96K(90112K)] 94147K->1987K(265216K), 0.0004939 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.102: [GC (Allocation Failure) [PSYoungGen: 89696K->96K(87552K)] 91587K->1987K(262656K), 0.0004971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.164: [GC (Allocation Failure) [PSYoungGen: 87136K->96K(85504K)] 89027K->1987K(260608K), 0.0005013 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
67.226: [GC (Allocation Failure) [PSYoungGen: 85088K->96K(83456K)] 86979K->1987K(258560K), 0.0005001 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.290: [GC (Allocation Failure) [PSYoungGen: 83040K->64K(81408K)] 84931K->1955K(256512K), 0.0010973 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
67.352: [GC (Allocation Failure) [PSYoungGen: 80960K->96K(79360K)] 82851K->1987K(254464K), 0.0005140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.408: [GC (Allocation Failure) [PSYoungGen: 78944K->96K(77312K)] 80835K->1987K(252416K), 0.0004869 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.463: [GC (Allocation Failure) [PSYoungGen: 76896K->32K(75264K)] 78787K->1923K(250368K), 0.0004867 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.517: [GC (Allocation Failure) [PSYoungGen: 74784K->64K(73728K)] 76675K->1955K(248832K), 0.0004930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.572: [GC (Allocation Failure) [PSYoungGen: 73280K->96K(72192K)] 75171K->1987K(247296K), 0.0004982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.626: [GC (Allocation Failure) [PSYoungGen: 71776K->96K(70656K)] 73667K->1987K(245760K), 0.0005093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.679: [GC (Allocation Failure) [PSYoungGen: 70240K->96K(69120K)] 72131K->1987K(244224K), 0.0004996 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
67.729: [GC (Allocation Failure) [PSYoungGen: 68704K->96K(67584K)] 70595K->1987K(242688K), 0.0005226 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
67.778: [GC (Allocation Failure) [PSYoungGen: 67168K->96K(66048K)] 69059K->1987K(241152K), 0.0004915 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.827: [GC (Allocation Failure) [PSYoungGen: 65632K->96K(64512K)] 67523K->1987K(239616K), 0.0005170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.875: [GC (Allocation Failure) [PSYoungGen: 64096K->64K(62976K)] 65987K->1955K(238080K), 0.0005054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.947: [GC (Allocation Failure) [PSYoungGen: 62528K->64K(75776K)] 64419K->1955K(250880K), 0.0010679 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.026: [GC (Allocation Failure) [PSYoungGen: 75328K->64K(91136K)] 77219K->1955K(266240K), 0.0012650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.110: [GC (Allocation Failure) [PSYoungGen: 90688K->64K(109568K)] 92579K->1955K(284672K), 0.0009834 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.204: [GC (Allocation Failure) [PSYoungGen: 109120K->64K(131584K)] 111011K->1955K(306688K), 0.0010512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.354: [GC (Allocation Failure) [PSYoungGen: 131136K->64K(158208K)] 133027K->1955K(333312K), 0.0010813 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.504: [GC (Allocation Failure) [PSYoungGen: 157760K->32K(153088K)] 159651K->1923K(328192K), 0.0011717 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
