OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2312176k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 34346K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 52% used [0x000000076ab00000,0x000000076cc8abf8,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7657K, capacity 7997K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
797: [GC (Allocation Failure) [PSYoungGen: 133088K->2000K(141824K)] 133112K->2032K(316928K), 0.0021604 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
66.345: [GC (Allocation Failure) [PSYoungGen: 168544K->96K(163328K)] 170824K->2376K(338432K), 0.0005403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.427: [GC (Allocation Failure) [PSYoungGen: 162912K->96K(157696K)] 165192K->2376K(332800K), 0.0005296 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.509: [GC (Allocation Failure) [PSYoungGen: 157280K->96K(152576K)] 159560K->2376K(327680K), 0.0005452 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.587: [GC (Allocation Failure) [PSYoungGen: 152160K->64K(147456K)] 154440K->2344K(322560K), 0.0005911 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.663: [GC (Allocation Failure) [PSYoungGen: 147008K->96K(142848K)] 149288K->2376K(317952K), 0.0005704 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.734: [GC (Allocation Failure) [PSYoungGen: 142432K->96K(138240K)] 144712K->2376K(313344K), 0.0005142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.803: [GC (Allocation Failure) [PSYoungGen: 137824K->96K(133632K)] 140104K->2376K(308736K), 0.0005225 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
66.870: [GC (Allocation Failure) [PSYoungGen: 133216K->96K(129536K)] 135496K->2376K(304640K), 0.0005456 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.934: [GC (Allocation Failure) [PSYoungGen: 129120K->96K(125440K)] 131400K->2376K(300544K), 0.0005172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
66.999: [GC (Allocation Failure) [PSYoungGen: 125024K->96K(121344K)] 127304K->2376K(296448K), 0.0005213 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.061: [GC (Allocation Failure) [PSYoungGen: 120928K->96K(117760K)] 123208K->2376K(292864K), 0.0005640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.119: [GC (Allocation Failure) [PSYoungGen: 117344K->96K(114176K)] 119624K->2376K(289280K), 0.0005541 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.176: [GC (Allocation Failure) [PSYoungGen: 113760K->96K(110592K)] 116040K->2376K(285696K), 0.0005261 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.232: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112456K->2376K(282624K), 0.0005426 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.287: [GC (Allocation Failure) [PSYoungGen: 107104K->64K(104448K)] 109384K->2344K(279552K), 0.0005496 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.341: [GC (Allocation Failure) [PSYoungGen: 104000K->96K(101376K)] 106280K->2376K(276480K), 0.0005033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.392: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 103240K->2376K(273920K), 0.0005321 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.441: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100680K->2376K(271360K), 0.0004963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.491: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 98120K->2376K(268800K), 0.0005350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.539: [GC (Allocation Failure) [PSYoungGen: 93280K->64K(91136K)] 95560K->2344K(266240K), 0.0005566 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.586: [GC (Allocation Failure) [PSYoungGen: 90688K->64K(88576K)] 92968K->2344K(263680K), 0.0005407 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
67.631: [GC (Allocation Failure) [PSYoungGen: 88128K->96K(804352K)] 90408K->2376K(979456K), 0.0004789 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.044: [GC (Allocation Failure) [PSYoungGen: 803936K->96K(767488K)] 806216K->2376K(942592K), 0.0007512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
68.443: [GC (Allocation Failure) [PSYoungGen: 767072K->96K(732160K)] 769352K->2376K(907264K), 0.0005487 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
68.817: [GC (Allocation Failure) [PSYoungGen: 731744K->96K(698880K)] 734024K->2376K(873984K), 0.0005568 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.175: [GC (Allocation Failure) [PSYoungGen: 698464K->64K(667136K)] 700744K->2344K(842240K), 0.0005347 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.516: [GC (Allocation Failure) [PSYoungGen: 666688K->32K(636928K)] 668968K->2312K(812032K), 0.0005232 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.866: [GC (Allocation Failure) [PSYoungGen: 636448K->96K(608256K)] 638728K->2376K(783360K), 0.0006011 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.242: [GC (Allocation Failure) [PSYoungGen: 607840K->96K(581120K)] 610120K->2376K(756224K), 0.0005751 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.551: [GC (Allocation Failure) [PSYoungGen: 580704K->96K(555520K)] 582984K->2376K(730624K), 0.0005932 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
70.845: [GC (Allocation Failure) [PSYoungGen: 555104K->96K(530944K)] 557384K->2400K(706048K), 0.0005799 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.124: [GC (Allocation Failure) [PSYoungGen: 530528K->96K(507392K)] 532832K->2400K(682496K), 0.0007466 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.394: [GC (Allocation Failure) [PSYoungGen: 506976K->64K(485376K)] 509280K->2368K(660480K), 0.0007520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.650: [GC (Allocation Failure) [PSYoungGen: 484928K->96K(464384K)] 487232K->2400K(639488K), 0.0032041 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
71.899: [GC (Allocation Failure) [PSYoungGen: 463968K->64K(444416K)] 466272K->2368K(619520K), 0.0005576 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.134: [GC (Allocation Failure) [PSYoungGen: 443968K->96K(425472K)] 446272K->2400K(600576K), 0.0005705 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.360: [GC (Allocation Failure) [PSYoungGen: 425056K->96K(407552K)] 427360K->2400K(582656K), 0.0005551 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.575: [GC (Allocation Failure) [PSYoungGen: 407136K->32K(390144K)] 409440K->2336K(565248K), 0.0005727 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.776: [GC (Allocation Failure) [PSYoungGen: 389664K->96K(373760K)] 391968K->2400K(548864K), 0.0005590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.970: [GC (Allocation Failure) [PSYoungGen: 373344K->96K(357888K)] 375648K->2400K(532992K), 0.0005517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.152: [GC (Allocation Failure) [PSYoungGen: 357472K->96K(343040K)] 359776K->2400K(518144K), 0.0005602 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
73.329: [GC (Allocation Failure) [PSYoungGen: 342623K->96K(328704K)] 344927K->2400K(503808K), 0.0005596 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.499: [GC (Allocation Failure) [PSYoungGen: 328288K->96K(315392K)] 330592K->2400K(490496K), 0.0005521 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.660: [GC (Allocation Failure) [PSYoungGen: 314976K->96K(302592K)] 317280K->2400K(477696K), 0.0005524 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.816: [GC (Allocation Failure) [PSYoungGen: 302176K->96K(290304K)] 304480K->2400K(465408K), 0.0005552 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.966: [GC (Allocation Failure) [PSYoungGen: 289888K->64K(278528K)] 292192K->2368K(453632K), 0.0006564 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.110: [GC (Allocation Failure) [PSYoungGen: 278080K->96K(267776K)] 280384K->2400K(442880K), 0.0005525 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.244: [GC (Allocation Failure) [PSYoungGen: 267360K->96K(257536K)] 269664K->2400K(432640K), 0.0005479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.373: [GC (Allocation Failure) [PSYoungGen: 257120K->96K(247296K)] 259424K->2400K(422400K), 0.0005403 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
74.499: [GC (Allocation Failure) [PSYoungGen: 246880K->96K(237568K)] 249184K->2400K(412672K), 0.0005393 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.619: [GC (Allocation Failure) [PSYoungGen: 237152K->64K(228352K)] 239456K->2368K(403456K), 0.0005350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.733: [GC (Allocation Failure) [PSYoungGen: 227904K->96K(219648K)] 230208K->2400K(394752K), 0.0005462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.843: [GC (Allocation Failure) [PSYoungGen: 219232K->0K(211456K)] 221536K->2304K(386560K), 0.0005136 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
74.950: [GC (Allocation Failure) [PSYoungGen: 210944K->64K(203776K)] 213248K->2368K(378880K), 0.0005555 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
75.052: [GC (Allocation Failure) [PSYoungGen: 203328K->96K(196096K)] 205632K->2400K(371200K), 0.0005430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.150: [GC (Allocation Failure) [PSYoungGen: 195680K->64K(188928K)] 197984K->2368K(364032K), 0.0005311 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.246: [GC (Allocation Failure) [PSYoungGen: 188480K->96K(182272K)] 190784K->2400K(357376K), 0.0005415 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.338: [GC (Allocation Failure) [PSYoungGen: 181856K->64K(175616K)] 184160K->2368K(350720K), 0.0005388 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.425: [GC (Allocation Failure) [PSYoungGen: 175168K->96K(169472K)] 177472K->2400K(344576K), 0.0005669 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.511: [GC (Allocation Failure) [PSYoungGen: 169056K->96K(163840K)] 171360K->2400K(338944K), 0.0005575 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.594: [GC (Allocation Failure) [PSYoungGen: 163424K->96K(158208K)] 165728K->2400K(333312K), 0.0005391 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.673: [GC (Allocation Failure) [PSYoungGen: 157792K->32K(153088K)] 160096K->2336K(328192K), 0.0005054 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
75.750: [GC (Allocation Failure) [PSYoungGen: 152608K->96K(147968K)] 154912K->2400K(323072K), 0.0005470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.826: [GC (Allocation Failure) [PSYoungGen: 147552K->96K(143360K)] 149856K->2400K(318464K), 0.0005768 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.898: [GC (Allocation Failure) [PSYoungGen: 142944K->64K(138752K)] 145248K->2368K(313856K), 0.0005247 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
75.969: [GC (Allocation Failure) [PSYoungGen: 138304K->32K(134144K)] 140608K->2336K(309248K), 0.0009305 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.037: [GC (Allocation Failure) [PSYoungGen: 133664K->96K(130048K)] 135968K->2400K(305152K), 0.0005375 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
76.103: [GC (Allocation Failure) [PSYoungGen: 129632K->96K(125952K)] 131936K->2400K(301056K), 0.0005229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.167: [GC (Allocation Failure) [PSYoungGen: 125536K->96K(121856K)] 127840K->2400K(296960K), 0.0005506 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
76.229: [GC (Allocation Failure) [PSYoungGen: 121440K->96K(118272K)] 123744K->2400K(293376K), 0.0005313 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.289: [GC (Allocation Failure) [PSYoungGen: 117856K->96K(114688K)] 120160K->2400K(289792K), 0.0005451 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.348: [GC (Allocation Failure) [PSYoungGen: 114272K->96K(111104K)] 116576K->2400K(286208K), 0.0005405 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.403: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112992K->2400K(283136K), 0.0005033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.457: [GC (Allocation Failure) [PSYoungGen: 107616K->64K(104960K)] 109920K->2368K(280064K), 0.0005242 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.511: [GC (Allocation Failure) [PSYoungGen: 104512K->96K(101888K)] 106816K->2400K(276992K), 0.0005432 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.562: [GC (Allocation Failure) [PSYoungGen: 101472K->64K(122368K)] 103776K->2368K(297472K), 0.0010368 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
76.623: [GC (Allocation Failure) [PSYoungGen: 121920K->64K(146944K)] 124224K->2368K(322048K), 0.0005291 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
76.697: [GC (Allocation Failure) [PSYoungGen: 146496K->96K(142336K)] 148800K->2400K(317440K), 0.0005549 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.771: [GC (Allocation Failure) [PSYoungGen: 141920K->96K(137728K)] 144224K->2400K(312832K), 0.0005242 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.839: [GC (Allocation Failure) [PSYoungGen: 137312K->64K(133120K)] 139616K->2368K(308224K), 0.0005587 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.905: [GC (Allocation Failure) [PSYoungGen: 132672K->32K(129024K)] 134976K->2336K(304128K), 0.0005487 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.969: [GC (Allocation Failure) [PSYoungGen: 128544K->96K(124928K)] 130848K->2400K(300032K), 0.0005173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.033: [GC (Allocation Failure) [PSYoungGen: 124512K->96K(121344K)] 126816K->2400K(296448K), 0.0005334 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
77.096: [GC (Allocation Failure) [PSYoungGen: 120928K->64K(117760K)] 123232K->2368K(292864K), 0.0005376 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.155: [GC (Allocation Failure) [PSYoungGen: 117312K->96K(114176K)] 119616K->2400K(289280K), 0.0005125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.214: [GC (Allocation Failure) [PSYoungGen: 113760K->96K(110592K)] 116064K->2400K(285696K), 0.0005271 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.270: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112480K->2400K(282624K), 0.0005285 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
77.325: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 109408K->2400K(279552K), 0.0005404 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.377: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 106336K->2400K(276480K), 0.0005101 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.428: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 103264K->2400K(273920K), 0.0005207 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.477: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100704K->2400K(271360K), 0.0004882 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.526: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 98144K->2400K(268800K), 0.0006760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.573: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95584K->2400K(266240K), 0.0005379 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.619: [GC (Allocation Failure) [PSYoungGen: 90720K->64K(88576K)] 93024K->2368K(263680K), 0.0005166 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.666: [GC (Allocation Failure) [PSYoungGen: 88128K->32K(106496K)] 90432K->2336K(281600K), 0.0005251 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.722: [GC (Allocation Failure) [PSYoungGen: 106016K->64K(103424K)] 108320K->2368K(278528K), 0.0006037 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
77.775: [GC (Allocation Failure) [PSYoungGen: 102976K->96K(100352K)] 105280K->2400K(275456K), 0.0005283 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.827: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 102240K->2400K(272896K), 0.0005124 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.877: [GC (Allocation Failure) [PSYoungGen: 97376K->64K(95232K)] 99680K->2368K(270336K), 0.0005109 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.925: [GC (Allocation Failure) [PSYoungGen: 94784K->64K(92672K)] 97088K->2368K(267776K), 0.0005370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.972: [GC (Allocation Failure) [PSYoungGen: 92224K->96K(90112K)] 94528K->2400K(265216K), 0.0005015 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.017: [GC (Allocation Failure) [PSYoungGen: 89696K->96K(87552K)] 92000K->2400K(262656K), 0.0005414 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.062: [GC (Allocation Failure) [PSYoungGen: 87136K->96K(104960K)] 89440K->2400K(280064K), 0.0005679 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.115: [GC (Allocation Failure) [PSYoungGen: 104544K->96K(101888K)] 106848K->2400K(276992K), 0.0005375 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.166: [GC (Allocation Failure) [PSYoungGen: 101472K->0K(98816K)] 103776K->2304K(273920K), 0.0005437 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.217: [GC (Allocation Failure) [PSYoungGen: 98304K->96K(96256K)] 100608K->2400K(271360K), 0.0005678 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.265: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 98144K->2400K(268800K), 0.0005374 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.313: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(112640K)] 95584K->2400K(287744K), 0.0006926 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.369: [GC (Allocation Failure) [PSYoungGen: 112224K->32K(135168K)] 114528K->2336K(310272K), 0.0005014 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.437: [GC (Allocation Failure) [PSYoungGen: 134688K->64K(131072K)] 136992K->2368K(306176K), 0.0005524 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.503: [GC (Allocation Failure) [PSYoungGen: 130624K->96K(126976K)] 132928K->2400K(302080K), 0.0005282 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.568: [GC (Allocation Failure) [PSYoungGen: 126560K->96K(122880K)] 128864K->2400K(297984K), 0.0005376 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.630: [GC (Allocation Failure) [PSYoungGen: 122464K->96K(119296K)] 124768K->2400K(294400K), 0.0005445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.691: [GC (Allocation Failure) [PSYoungGen: 118880K->96K(115712K)] 121184K->2400K(290816K), 0.0005156 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
78.751: [GC (Allocation Failure) [PSYoungGen: 115296K->0K(112128K)] 117600K->2304K(287232K), 0.0006387 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
78.809: [GC (Allocation Failure) [PSYoungGen: 111616K->96K(109056K)] 113920K->2400K(284160K), 0.0005624 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.865: [GC (Allocation Failure) [PSYoungGen: 108640K->32K(105984K)] 110944K->2336K(281088K), 0.0005304 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.919: [GC (Allocation Failure) [PSYoungGen: 105504K->64K(127488K)] 107808K->2368K(302592K), 0.0009063 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
78.987: [GC (Allocation Failure) [PSYoungGen: 127040K->96K(123392K)] 129344K->2400K(298496K), 0.0005493 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.050: [GC (Allocation Failure) [PSYoungGen: 122976K->96K(119808K)] 125280K->2400K(294912K), 0.0005517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.113: [GC (Allocation Failure) [PSYoungGen: 119392K->64K(116224K)] 121696K->2368K(291328K), 0.0006066 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
79.172: [GC (Allocation Failure) [PSYoungGen: 115776K->96K(112640K)] 118080K->2400K(287744K), 0.0005221 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.230: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114528K->2400K(284672K), 0.0005495 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.286: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111456K->2400K(281600K), 0.0006037 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
79.342: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108384K->2400K(278528K), 0.0005472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.395: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 105312K->2400K(275456K), 0.0005196 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
79.447: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 102240K->2400K(272896K), 0.0005334 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.497: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(95232K)] 99680K->2400K(270336K), 0.0005666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.548: [GC (Allocation Failure) [PSYoungGen: 94816K->96K(92672K)] 97120K->2400K(267776K), 0.0005443 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.596: [GC (Allocation Failure) [PSYoungGen: 92256K->32K(111104K)] 94560K->2336K(286208K), 0.0007539 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.654: [GC (Allocation Failure) [PSYoungGen: 110624K->96K(133632K)] 112928K->2400K(308736K), 0.0005538 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
79.722: [GC (Allocation Failure) [PSYoungGen: 133216K->96K(129536K)] 135520K->2400K(304640K), 0.0005444 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.788: [GC (Allocation Failure) [PSYoungGen: 129120K->96K(125440K)] 131424K->2400K(300544K), 0.0005300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.853: [GC (Allocation Failure) [PSYoungGen: 125024K->96K(121344K)] 127328K->2400K(296448K), 0.0005513 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.915: [GC (Allocation Failure) [PSYoungGen: 120928K->96K(117760K)] 123232K->2400K(292864K), 0.0005196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.976: [GC (Allocation Failure) [PSYoungGen: 117344K->64K(114176K)] 119648K->2368K(289280K), 0.0005320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.034: [GC (Allocation Failure) [PSYoungGen: 113728K->64K(110592K)] 116032K->2368K(285696K), 0.0005211 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.093: [GC (Allocation Failure) [PSYoungGen: 110144K->96K(107520K)] 112448K->2400K(282624K), 0.0005545 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
80.148: [GC (Allocation Failure) [PSYoungGen: 107104K->64K(104448K)] 109408K->2368K(279552K), 0.0005501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.202: [GC (Allocation Failure) [PSYoungGen: 104000K->64K(101376K)] 106304K->2368K(276480K), 0.0005046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.254: [GC (Allocation Failure) [PSYoungGen: 100928K->96K(98816K)] 103232K->2400K(273920K), 0.0005275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.306: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100704K->2400K(271360K), 0.0005429 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.358: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 98144K->2424K(268800K), 0.0005727 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
80.406: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95608K->2424K(266240K), 0.0005486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.453: [GC (Allocation Failure) [PSYoungGen: 90720K->96K(88576K)] 93048K->2424K(263680K), 0.0005085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.499: [GC (Allocation Failure) [PSYoungGen: 88160K->96K(804352K)] 90488K->2424K(979456K), 0.0005492 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.909: [GC (Allocation Failure) [PSYoungGen: 803936K->64K(767488K)] 806264K->2392K(942592K), 0.0005571 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.302: [GC (Allocation Failure) [PSYoungGen: 767040K->96K(732160K)] 769368K->2424K(907264K), 0.0005500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.677: [GC (Allocation Failure) [PSYoungGen: 731744K->96K(698880K)] 734072K->2424K(873984K), 0.0005520 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
