OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(1673500k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35656K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd22e8,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7652K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
29: [GC (Allocation Failure) [PSYoungGen: 132800K->1712K(141824K)] 132824K->1744K(316928K), 0.0018382 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.948: [GC (Allocation Failure) [PSYoungGen: 121952K->32K(118784K)] 123752K->1832K(293888K), 0.0004829 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.002: [GC (Allocation Failure) [PSYoungGen: 118304K->64K(115200K)] 120104K->1864K(290304K), 0.0005022 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.052: [GC (Allocation Failure) [PSYoungGen: 114752K->64K(111616K)] 116552K->1864K(286720K), 0.0005560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.102: [GC (Allocation Failure) [PSYoungGen: 111168K->96K(108544K)] 112968K->1896K(283648K), 0.0005069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.151: [GC (Allocation Failure) [PSYoungGen: 108128K->64K(105472K)] 109928K->1864K(280576K), 0.0004790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.198: [GC (Allocation Failure) [PSYoungGen: 105024K->96K(102400K)] 106824K->1896K(277504K), 0.0005144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.245: [GC (Allocation Failure) [PSYoungGen: 101984K->64K(99328K)] 103784K->1864K(274432K), 0.0005001 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.288: [GC (Allocation Failure) [PSYoungGen: 98880K->96K(96768K)] 100680K->1896K(271872K), 0.0004959 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.331: [GC (Allocation Failure) [PSYoungGen: 96352K->96K(94208K)] 98152K->1896K(269312K), 0.0004900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.373: [GC (Allocation Failure) [PSYoungGen: 93792K->96K(113152K)] 95592K->1896K(288256K), 0.0005002 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
14.423: [GC (Allocation Failure) [PSYoungGen: 112736K->64K(135680K)] 114536K->1864K(310784K), 0.0006726 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.491: [GC (Allocation Failure) [PSYoungGen: 135232K->96K(131584K)] 137032K->1896K(306688K), 0.0005008 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.550: [GC (Allocation Failure) [PSYoungGen: 131168K->96K(127488K)] 132968K->1904K(302592K), 0.0005055 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.607: [GC (Allocation Failure) [PSYoungGen: 127072K->64K(123392K)] 128880K->1872K(298496K), 0.0005432 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.664: [GC (Allocation Failure) [PSYoungGen: 122944K->64K(119808K)] 124752K->1872K(294912K), 0.0005014 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.717: [GC (Allocation Failure) [PSYoungGen: 119360K->96K(116224K)] 121168K->1904K(291328K), 0.0005028 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.768: [GC (Allocation Failure) [PSYoungGen: 115808K->96K(112640K)] 117616K->1904K(287744K), 0.0005043 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.819: [GC (Allocation Failure) [PSYoungGen: 112224K->64K(109568K)] 114032K->1872K(284672K), 0.0005911 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.870: [GC (Allocation Failure) [PSYoungGen: 109120K->64K(106496K)] 110928K->1872K(281600K), 0.0005307 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.917: [GC (Allocation Failure) [PSYoungGen: 106048K->96K(103424K)] 107856K->1904K(278528K), 0.0004905 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.963: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104816K->1904K(275456K), 0.0005020 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
15.008: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101744K->1904K(272896K), 0.0005070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.054: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(117248K)] 99184K->1904K(292352K), 0.0010381 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.106: [GC (Allocation Failure) [PSYoungGen: 116832K->96K(140800K)] 118640K->1904K(315904K), 0.0005161 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.169: [GC (Allocation Failure) [PSYoungGen: 140384K->96K(168960K)] 142192K->1904K(344064K), 0.0005093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.246: [GC (Allocation Failure) [PSYoungGen: 168544K->64K(163328K)] 170352K->1872K(338432K), 0.0006372 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.321: [GC (Allocation Failure) [PSYoungGen: 162880K->64K(196096K)] 164688K->1872K(371200K), 0.0010819 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.411: [GC (Allocation Failure) [PSYoungGen: 195648K->64K(235520K)] 197456K->1872K(410624K), 0.0010312 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.518: [GC (Allocation Failure) [PSYoungGen: 235072K->96K(226816K)] 236880K->1904K(401920K), 0.0005061 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.618: [GC (Allocation Failure) [PSYoungGen: 226400K->64K(218112K)] 228208K->1872K(393216K), 0.0005656 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.716: [GC (Allocation Failure) [PSYoungGen: 217664K->96K(209920K)] 219472K->1904K(385024K), 0.0005114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.813: [GC (Allocation Failure) [PSYoungGen: 209504K->96K(202240K)] 211312K->1904K(377344K), 0.0005211 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.903: [GC (Allocation Failure) [PSYoungGen: 201824K->96K(195072K)] 203632K->1904K(370176K), 0.0005074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.990: [GC (Allocation Failure) [PSYoungGen: 194655K->96K(187904K)] 196463K->1904K(363008K), 0.0005512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.074: [GC (Allocation Failure) [PSYoungGen: 187488K->96K(181248K)] 189296K->1904K(356352K), 0.0005393 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.156: [GC (Allocation Failure) [PSYoungGen: 180832K->96K(175104K)] 182640K->1904K(350208K), 0.0004985 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.234: [GC (Allocation Failure) [PSYoungGen: 174688K->96K(168960K)] 176496K->1904K(344064K), 0.0005602 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.313: [GC (Allocation Failure) [PSYoungGen: 168544K->96K(163328K)] 170352K->1904K(338432K), 0.0005721 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.386: [GC (Allocation Failure) [PSYoungGen: 162912K->96K(157696K)] 164720K->1904K(332800K), 0.0005110 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.460: [GC (Allocation Failure) [PSYoungGen: 157280K->64K(152576K)] 159088K->1872K(327680K), 0.0005273 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.530: [GC (Allocation Failure) [PSYoungGen: 152128K->64K(147456K)] 153936K->1872K(322560K), 0.0005373 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.597: [GC (Allocation Failure) [PSYoungGen: 147008K->96K(142848K)] 148816K->1904K(317952K), 0.0005605 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.663: [GC (Allocation Failure) [PSYoungGen: 142432K->96K(138240K)] 144240K->1904K(313344K), 0.0005425 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.728: [GC (Allocation Failure) [PSYoungGen: 137824K->96K(133632K)] 139632K->1904K(308736K), 0.0005030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.789: [GC (Allocation Failure) [PSYoungGen: 133216K->64K(129536K)] 135024K->1872K(304640K), 0.0008588 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.851: [GC (Allocation Failure) [PSYoungGen: 129088K->96K(125440K)] 130896K->1904K(300544K), 0.0005212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.908: [GC (Allocation Failure) [PSYoungGen: 125024K->96K(121344K)] 126832K->1904K(296448K), 0.0004999 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.963: [GC (Allocation Failure) [PSYoungGen: 120928K->64K(117760K)] 122736K->1872K(292864K), 0.0005062 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.019: [GC (Allocation Failure) [PSYoungGen: 117312K->96K(114176K)] 119120K->1904K(289280K), 0.0005051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.071: [GC (Allocation Failure) [PSYoungGen: 113760K->64K(110592K)] 115568K->1872K(285696K), 0.0005600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.122: [GC (Allocation Failure) [PSYoungGen: 110144K->64K(107520K)] 111952K->1872K(282624K), 0.0005281 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.171: [GC (Allocation Failure) [PSYoungGen: 107072K->96K(104448K)] 108880K->1904K(279552K), 0.0005086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.220: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105840K->1904K(276480K), 0.0005772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.266: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102768K->1904K(273920K), 0.0005017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.311: [GC (Allocation Failure) [PSYoungGen: 98400K->32K(96256K)] 100208K->1840K(271360K), 0.0005494 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.354: [GC (Allocation Failure) [PSYoungGen: 95776K->64K(93696K)] 97584K->1872K(268800K), 0.0004824 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.396: [GC (Allocation Failure) [PSYoungGen: 93248K->96K(112640K)] 95056K->1904K(287744K), 0.0004954 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.450: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114032K->1904K(284672K), 0.0005096 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.500: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 110960K->1904K(281600K), 0.0005118 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.548: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 107888K->1904K(278528K), 0.0005046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.594: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104816K->1904K(275456K), 0.0005271 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.642: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(120320K)] 101744K->1904K(295424K), 0.0005638 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.699: [GC (Allocation Failure) [PSYoungGen: 119904K->96K(116736K)] 121712K->1904K(291840K), 0.0005270 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.751: [GC (Allocation Failure) [PSYoungGen: 116320K->96K(113152K)] 118128K->1904K(288256K), 0.0005196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.802: [GC (Allocation Failure) [PSYoungGen: 112736K->64K(110080K)] 114544K->1872K(285184K), 0.0005229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.853: [GC (Allocation Failure) [PSYoungGen: 109632K->96K(107008K)] 111440K->1904K(282112K), 0.0005068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.903: [GC (Allocation Failure) [PSYoungGen: 106592K->96K(103936K)] 108400K->1904K(279040K), 0.0005579 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.951: [GC (Allocation Failure) [PSYoungGen: 103520K->96K(100864K)] 105328K->1904K(275968K), 0.0005173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.997: [GC (Allocation Failure) [PSYoungGen: 100448K->96K(98304K)] 102256K->1904K(273408K), 0.0005190 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.042: [GC (Allocation Failure) [PSYoungGen: 97888K->96K(118272K)] 99696K->1904K(293376K), 0.0005490 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.096: [GC (Allocation Failure) [PSYoungGen: 117856K->96K(114688K)] 119664K->1904K(289792K), 0.0005100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.149: [GC (Allocation Failure) [PSYoungGen: 114272K->64K(111104K)] 116080K->1872K(286208K), 0.0005136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.200: [GC (Allocation Failure) [PSYoungGen: 110656K->96K(108032K)] 112464K->1904K(283136K), 0.0005599 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.250: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109424K->1904K(280064K), 0.0005548 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.297: [GC (Allocation Failure) [PSYoungGen: 104544K->0K(101888K)] 106352K->1808K(276992K), 0.0005092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.343: [GC (Allocation Failure) [PSYoungGen: 101376K->96K(122368K)] 103184K->1904K(297472K), 0.0005655 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.398: [GC (Allocation Failure) [PSYoungGen: 121952K->96K(118784K)] 123760K->1904K(293888K), 0.0005142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.451: [GC (Allocation Failure) [PSYoungGen: 118368K->96K(115200K)] 120176K->1904K(290304K), 0.0004945 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.504: [GC (Allocation Failure) [PSYoungGen: 114784K->32K(138240K)] 116592K->1840K(313344K), 0.0011936 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.568: [GC (Allocation Failure) [PSYoungGen: 137760K->96K(165888K)] 139568K->1904K(340992K), 0.0005372 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.645: [GC (Allocation Failure) [PSYoungGen: 165472K->64K(160256K)] 167280K->1872K(335360K), 0.0005461 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.716: [GC (Allocation Failure) [PSYoungGen: 159808K->32K(154624K)] 161616K->1840K(329728K), 0.0005606 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.788: [GC (Allocation Failure) [PSYoungGen: 154144K->96K(149504K)] 155952K->1904K(324608K), 0.0005295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.859: [GC (Allocation Failure) [PSYoungGen: 149088K->96K(144384K)] 150896K->1904K(319488K), 0.0005087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.924: [GC (Allocation Failure) [PSYoungGen: 143968K->96K(139776K)] 145776K->1904K(314880K), 0.0005081 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.987: [GC (Allocation Failure) [PSYoungGen: 139360K->96K(135168K)] 141168K->1904K(310272K), 0.0004984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.050: [GC (Allocation Failure) [PSYoungGen: 134752K->64K(131072K)] 136560K->1872K(306176K), 0.0005177 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.110: [GC (Allocation Failure) [PSYoungGen: 130624K->96K(126976K)] 132432K->1904K(302080K), 0.0005276 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.168: [GC (Allocation Failure) [PSYoungGen: 126560K->96K(122880K)] 128368K->1904K(297984K), 0.0005141 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.224: [GC (Allocation Failure) [PSYoungGen: 122464K->64K(119296K)] 124272K->1872K(294400K), 0.0005136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.277: [GC (Allocation Failure) [PSYoungGen: 118848K->96K(115712K)] 120656K->1904K(290816K), 0.0004992 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.330: [GC (Allocation Failure) [PSYoungGen: 115296K->96K(112128K)] 117104K->1904K(287232K), 0.0005152 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.380: [GC (Allocation Failure) [PSYoungGen: 111712K->96K(109056K)] 113520K->1904K(284160K), 0.0004943 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
19.429: [GC (Allocation Failure) [PSYoungGen: 108640K->96K(105984K)] 110448K->1904K(281088K), 0.0005600 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
19.477: [GC (Allocation Failure) [PSYoungGen: 105568K->64K(102912K)] 107376K->1872K(278016K), 0.0004725 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.524: [GC (Allocation Failure) [PSYoungGen: 102464K->96K(99840K)] 104272K->1904K(274944K), 0.0005241 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.572: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(97280K)] 101232K->1904K(272384K), 0.0005689 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.617: [GC (Allocation Failure) [PSYoungGen: 96864K->96K(94720K)] 98672K->1904K(269824K), 0.0005559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.660: [GC (Allocation Failure) [PSYoungGen: 94304K->96K(113664K)] 96112K->1904K(288768K), 0.0005065 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.713: [GC (Allocation Failure) [PSYoungGen: 113248K->96K(110592K)] 115056K->1904K(285696K), 0.0005129 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.764: [GC (Allocation Failure) [PSYoungGen: 110176K->32K(107520K)] 111984K->1840K(282624K), 0.0005157 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.814: [GC (Allocation Failure) [PSYoungGen: 107040K->96K(129024K)] 108848K->1904K(304128K), 0.0011612 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.873: [GC (Allocation Failure) [PSYoungGen: 128608K->96K(155136K)] 130416K->1904K(330240K), 0.0005159 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.943: [GC (Allocation Failure) [PSYoungGen: 154720K->96K(186368K)] 156528K->1904K(361472K), 0.0005123 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.029: [GC (Allocation Failure) [PSYoungGen: 185952K->96K(179712K)] 187760K->1904K(354816K), 0.0005196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.110: [GC (Allocation Failure) [PSYoungGen: 179296K->64K(173568K)] 181104K->1872K(348672K), 0.0006559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.188: [GC (Allocation Failure) [PSYoungGen: 173120K->96K(167424K)] 174928K->1904K(342528K), 0.0005107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.265: [GC (Allocation Failure) [PSYoungGen: 167008K->96K(161792K)] 168816K->1904K(336896K), 0.0005817 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.338: [GC (Allocation Failure) [PSYoungGen: 161376K->96K(156160K)] 163184K->1904K(331264K), 0.0005390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.408: [GC (Allocation Failure) [PSYoungGen: 155744K->96K(151040K)] 157552K->1928K(326144K), 0.0005406 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.476: [GC (Allocation Failure) [PSYoungGen: 150624K->64K(145920K)] 152456K->1896K(321024K), 0.0005093 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
20.542: [GC (Allocation Failure) [PSYoungGen: 145472K->96K(141312K)] 147304K->1928K(316416K), 0.0005140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.608: [GC (Allocation Failure) [PSYoungGen: 140896K->64K(136704K)] 142728K->1896K(311808K), 0.0005862 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.670: [GC (Allocation Failure) [PSYoungGen: 136256K->96K(132608K)] 138088K->1928K(307712K), 0.0005107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.730: [GC (Allocation Failure) [PSYoungGen: 132192K->96K(128512K)] 134024K->1928K(303616K), 0.0004973 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.790: [GC (Allocation Failure) [PSYoungGen: 128096K->96K(124416K)] 129928K->1928K(299520K), 0.0005225 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.847: [GC (Allocation Failure) [PSYoungGen: 124000K->96K(120832K)] 125832K->1928K(295936K), 0.0005313 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.909: [GC (Allocation Failure) [PSYoungGen: 120416K->64K(117248K)] 122248K->1896K(292352K), 0.0006136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.964: [GC (Allocation Failure) [PSYoungGen: 116800K->96K(113664K)] 118632K->1928K(288768K), 0.0005581 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.015: [GC (Allocation Failure) [PSYoungGen: 113248K->96K(110592K)] 115080K->1928K(285696K), 0.0005115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.065: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112008K->1928K(282624K), 0.0005476 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
21.115: [GC (Allocation Failure) [PSYoungGen: 107104K->64K(104448K)] 108936K->1896K(279552K), 0.0005198 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.162: [GC (Allocation Failure) [PSYoungGen: 104000K->96K(101376K)] 105832K->1928K(276480K), 0.0005352 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.209: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102792K->1928K(273920K), 0.0005169 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.256: [GC (Allocation Failure) [PSYoungGen: 98400K->64K(96256K)] 100232K->1896K(271360K), 0.0005931 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.301: [GC (Allocation Failure) [PSYoungGen: 95808K->96K(93696K)] 97640K->1928K(268800K), 0.0005325 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.344: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(112640K)] 95112K->1928K(287744K), 0.0005648 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.395: [GC (Allocation Failure) [PSYoungGen: 112224K->64K(135168K)] 114056K->1896K(310272K), 0.0005209 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.456: [GC (Allocation Failure) [PSYoungGen: 134720K->96K(131072K)] 136552K->1928K(306176K), 0.0005106 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
21.515: [GC (Allocation Failure) [PSYoungGen: 130656K->64K(126976K)] 132488K->1896K(302080K), 0.0005456 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.573: [GC (Allocation Failure) [PSYoungGen: 126528K->96K(122880K)] 128360K->1928K(297984K), 0.0005239 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.630: [GC (Allocation Failure) [PSYoungGen: 122464K->96K(119296K)] 124296K->1928K(294400K), 0.0005414 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.687: [GC (Allocation Failure) [PSYoungGen: 118880K->96K(115712K)] 120712K->1928K(290816K), 0.0005125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.739: [GC (Allocation Failure) [PSYoungGen: 115296K->64K(138752K)] 117128K->1896K(313856K), 0.0010219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.802: [GC (Allocation Failure) [PSYoungGen: 138304K->96K(166400K)] 140136K->1928K(341504K), 0.0005193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.877: [GC (Allocation Failure) [PSYoungGen: 165984K->96K(160768K)] 167816K->1928K(335872K), 0.0005101 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.951: [GC (Allocation Failure) [PSYoungGen: 160352K->96K(155136K)] 162184K->1928K(330240K), 0.0005295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.022: [GC (Allocation Failure) [PSYoungGen: 154720K->64K(150016K)] 156552K->1896K(325120K), 0.0005245 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.089: [GC (Allocation Failure) [PSYoungGen: 149568K->64K(144896K)] 151400K->1896K(320000K), 0.0005176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.154: [GC (Allocation Failure) [PSYoungGen: 144448K->64K(140288K)] 146280K->1896K(315392K), 0.0005285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.218: [GC (Allocation Failure) [PSYoungGen: 139840K->64K(135680K)] 141672K->1896K(310784K), 0.0005990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.279: [GC (Allocation Failure) [PSYoungGen: 135232K->96K(131584K)] 137064K->1928K(306688K), 0.0005112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.339: [GC (Allocation Failure) [PSYoungGen: 131168K->96K(127488K)] 133000K->1928K(302592K), 0.0005155 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.397: [GC (Allocation Failure) [PSYoungGen: 127072K->64K(123392K)] 128904K->1896K(298496K), 0.0005022 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.454: [GC (Allocation Failure) [PSYoungGen: 122944K->96K(119808K)] 124776K->1928K(294912K), 0.0005522 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
22.508: [GC (Allocation Failure) [PSYoungGen: 119392K->64K(143872K)] 121224K->1896K(318976K), 0.0009679 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.574: [GC (Allocation Failure) [PSYoungGen: 143424K->96K(139264K)] 145256K->1928K(314368K), 0.0005200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.637: [GC (Allocation Failure) [PSYoungGen: 138848K->96K(134656K)] 140680K->1928K(309760K), 0.0005572 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.698: [GC (Allocation Failure) [PSYoungGen: 134240K->96K(130560K)] 136072K->1928K(305664K), 0.0005077 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
