OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2706936k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35657K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd26e0,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7639K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
711: [GC (Allocation Failure) [PSYoungGen: 132656K->1616K(141824K)] 132672K->1640K(316928K), 0.0017639 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
13.554: [GC (Allocation Failure) [PSYoungGen: 345696K->64K(415232K)] 347404K->1772K(590336K), 0.0010121 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.659: [GC (Allocation Failure) [PSYoungGen: 414784K->32K(397824K)] 416492K->1740K(572928K), 0.0005022 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.756: [GC (Allocation Failure) [PSYoungGen: 397344K->96K(380928K)] 399052K->1804K(556032K), 0.0005226 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.849: [GC (Allocation Failure) [PSYoungGen: 380512K->32K(365056K)] 382220K->1740K(540160K), 0.0005319 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.939: [GC (Allocation Failure) [PSYoungGen: 364576K->32K(349696K)] 366284K->1740K(524800K), 0.0005750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.025: [GC (Allocation Failure) [PSYoungGen: 349216K->64K(335360K)] 350924K->1772K(510464K), 0.0005998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.107: [GC (Allocation Failure) [PSYoungGen: 334912K->96K(321536K)] 336620K->1804K(496640K), 0.0005560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.188: [GC (Allocation Failure) [PSYoungGen: 321120K->32K(308224K)] 322828K->1740K(483328K), 0.0005376 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.264: [GC (Allocation Failure) [PSYoungGen: 307744K->32K(295936K)] 309452K->1740K(471040K), 0.0005447 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.336: [GC (Allocation Failure) [PSYoungGen: 295456K->32K(284160K)] 297164K->1740K(459264K), 0.0005623 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.406: [GC (Allocation Failure) [PSYoungGen: 283680K->32K(272896K)] 285388K->1740K(448000K), 0.0006118 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.472: [GC (Allocation Failure) [PSYoungGen: 272416K->32K(262144K)] 274124K->1740K(437248K), 0.0004931 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.537: [GC (Allocation Failure) [PSYoungGen: 261664K->32K(251904K)] 263372K->1740K(427008K), 0.0005883 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
14.597: [GC (Allocation Failure) [PSYoungGen: 251424K->32K(242176K)] 253132K->1740K(417280K), 0.0005524 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.656: [GC (Allocation Failure) [PSYoungGen: 241696K->32K(232960K)] 243404K->1740K(408064K), 0.0005160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.716: [GC (Allocation Failure) [PSYoungGen: 232480K->64K(224256K)] 234188K->1772K(399360K), 0.0005143 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.770: [GC (Allocation Failure) [PSYoungGen: 223808K->32K(216064K)] 225516K->1740K(391168K), 0.0005327 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.821: [GC (Allocation Failure) [PSYoungGen: 215584K->32K(207872K)] 217292K->1740K(382976K), 0.0005098 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.871: [GC (Allocation Failure) [PSYoungGen: 207392K->96K(200192K)] 209100K->1804K(375296K), 0.0005195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.919: [GC (Allocation Failure) [PSYoungGen: 199776K->64K(193024K)] 201484K->1772K(368128K), 0.0005338 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.965: [GC (Allocation Failure) [PSYoungGen: 192576K->32K(185856K)] 194284K->1740K(360960K), 0.0004906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.010: [GC (Allocation Failure) [PSYoungGen: 185376K->32K(179200K)] 187084K->1740K(354304K), 0.0005049 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.052: [GC (Allocation Failure) [PSYoungGen: 178720K->32K(173056K)] 180428K->1740K(348160K), 0.0004977 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.094: [GC (Allocation Failure) [PSYoungGen: 172576K->32K(166912K)] 174284K->1740K(342016K), 0.0005190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.136: [GC (Allocation Failure) [PSYoungGen: 166432K->32K(200192K)] 168140K->1740K(375296K), 0.0008859 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.187: [GC (Allocation Failure) [PSYoungGen: 199712K->32K(240128K)] 201420K->1740K(415232K), 0.0004999 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.244: [GC (Allocation Failure) [PSYoungGen: 239648K->32K(288256K)] 241356K->1740K(463360K), 0.0005243 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.313: [GC (Allocation Failure) [PSYoungGen: 287776K->64K(276992K)] 289484K->1772K(452096K), 0.0005118 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.379: [GC (Allocation Failure) [PSYoungGen: 276544K->32K(266240K)] 278252K->1740K(441344K), 0.0005140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.443: [GC (Allocation Failure) [PSYoungGen: 265760K->96K(256000K)] 267468K->1804K(431104K), 0.0005239 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.506: [GC (Allocation Failure) [PSYoungGen: 255584K->32K(246272K)] 257292K->1740K(421376K), 0.0004878 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.565: [GC (Allocation Failure) [PSYoungGen: 245792K->32K(237056K)] 247500K->1740K(412160K), 0.0005053 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.622: [GC (Allocation Failure) [PSYoungGen: 236576K->96K(227840K)] 238284K->1804K(402944K), 0.0005157 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.678: [GC (Allocation Failure) [PSYoungGen: 227424K->96K(219136K)] 229132K->1804K(394240K), 0.0005203 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.735: [GC (Allocation Failure) [PSYoungGen: 218720K->96K(210944K)] 220428K->1804K(386048K), 0.0005345 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.785: [GC (Allocation Failure) [PSYoungGen: 210528K->64K(203264K)] 212236K->1772K(378368K), 0.0005162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.834: [GC (Allocation Failure) [PSYoungGen: 202816K->32K(196096K)] 204524K->1740K(371200K), 0.0005040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.881: [GC (Allocation Failure) [PSYoungGen: 195616K->32K(188928K)] 197324K->1740K(364032K), 0.0004981 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.926: [GC (Allocation Failure) [PSYoungGen: 188448K->96K(182272K)] 190156K->1804K(357376K), 0.0005338 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.970: [GC (Allocation Failure) [PSYoungGen: 181856K->32K(175616K)] 183564K->1740K(350720K), 0.0005264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.012: [GC (Allocation Failure) [PSYoungGen: 175136K->32K(210944K)] 176844K->1740K(386048K), 0.0005361 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.063: [GC (Allocation Failure) [PSYoungGen: 210464K->32K(203264K)] 212172K->1740K(378368K), 0.0005173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.111: [GC (Allocation Failure) [PSYoungGen: 202784K->32K(196096K)] 204492K->1740K(371200K), 0.0004929 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.159: [GC (Allocation Failure) [PSYoungGen: 195616K->64K(235520K)] 197324K->1772K(410624K), 0.0007061 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.219: [GC (Allocation Failure) [PSYoungGen: 235072K->32K(226816K)] 236780K->1740K(401920K), 0.0005339 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.278: [GC (Allocation Failure) [PSYoungGen: 226336K->32K(218112K)] 228044K->1740K(393216K), 0.0005402 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.330: [GC (Allocation Failure) [PSYoungGen: 217632K->32K(209920K)] 219340K->1740K(385024K), 0.0005348 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.380: [GC (Allocation Failure) [PSYoungGen: 209440K->64K(202240K)] 211148K->1772K(377344K), 0.0005530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.430: [GC (Allocation Failure) [PSYoungGen: 201792K->96K(195072K)] 203500K->1804K(370176K), 0.0005297 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.480: [GC (Allocation Failure) [PSYoungGen: 194656K->32K(187904K)] 196364K->1740K(363008K), 0.0004915 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.526: [GC (Allocation Failure) [PSYoungGen: 187424K->32K(181248K)] 189132K->1740K(356352K), 0.0005935 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.569: [GC (Allocation Failure) [PSYoungGen: 180768K->96K(217600K)] 182476K->1804K(392704K), 0.0005063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.622: [GC (Allocation Failure) [PSYoungGen: 217184K->96K(209408K)] 218892K->1804K(384512K), 0.0005215 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.672: [GC (Allocation Failure) [PSYoungGen: 208992K->96K(201728K)] 210700K->1804K(376832K), 0.0005140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.723: [GC (Allocation Failure) [PSYoungGen: 201312K->64K(194560K)] 203020K->1772K(369664K), 0.0005126 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.770: [GC (Allocation Failure) [PSYoungGen: 194112K->96K(187392K)] 195820K->1804K(362496K), 0.0005078 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.816: [GC (Allocation Failure) [PSYoungGen: 186976K->96K(180736K)] 188684K->1804K(355840K), 0.0005616 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.860: [GC (Allocation Failure) [PSYoungGen: 180320K->96K(174592K)] 182028K->1804K(349696K), 0.0005086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.902: [GC (Allocation Failure) [PSYoungGen: 174176K->32K(209408K)] 175884K->1740K(384512K), 0.0005100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.952: [GC (Allocation Failure) [PSYoungGen: 208928K->32K(201728K)] 210636K->1740K(376832K), 0.0005099 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.001: [GC (Allocation Failure) [PSYoungGen: 201248K->32K(194560K)] 202956K->1740K(369664K), 0.0005492 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.049: [GC (Allocation Failure) [PSYoungGen: 194080K->32K(233472K)] 195788K->1740K(408576K), 0.0005598 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.106: [GC (Allocation Failure) [PSYoungGen: 232992K->32K(224768K)] 234700K->1740K(399872K), 0.0005634 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.161: [GC (Allocation Failure) [PSYoungGen: 224288K->32K(216576K)] 225996K->1740K(391680K), 0.0005409 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.215: [GC (Allocation Failure) [PSYoungGen: 216096K->32K(260096K)] 217804K->1740K(435200K), 0.0010343 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.281: [GC (Allocation Failure) [PSYoungGen: 259616K->96K(312320K)] 261324K->1804K(487424K), 0.0005247 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.358: [GC (Allocation Failure) [PSYoungGen: 311904K->96K(299520K)] 313612K->1804K(474624K), 0.0005270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.431: [GC (Allocation Failure) [PSYoungGen: 299104K->96K(287744K)] 300812K->1804K(462848K), 0.0005505 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.504: [GC (Allocation Failure) [PSYoungGen: 287328K->0K(276480K)] 289036K->1708K(451584K), 0.0005176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.572: [GC (Allocation Failure) [PSYoungGen: 275968K->96K(265728K)] 277676K->1804K(440832K), 0.0005378 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
17.637: [GC (Allocation Failure) [PSYoungGen: 265312K->32K(255488K)] 267020K->1740K(430592K), 0.0005229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.701: [GC (Allocation Failure) [PSYoungGen: 255008K->32K(245760K)] 256716K->1740K(420864K), 0.0005113 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.764: [GC (Allocation Failure) [PSYoungGen: 245280K->32K(236544K)] 246988K->1740K(411648K), 0.0005056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.822: [GC (Allocation Failure) [PSYoungGen: 236064K->32K(227328K)] 237772K->1740K(402432K), 0.0005042 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
17.877: [GC (Allocation Failure) [PSYoungGen: 226848K->96K(218624K)] 228556K->1804K(393728K), 0.0005267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.931: [GC (Allocation Failure) [PSYoungGen: 218208K->96K(210432K)] 219916K->1804K(385536K), 0.0005346 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.983: [GC (Allocation Failure) [PSYoungGen: 210016K->96K(202752K)] 211724K->1804K(377856K), 0.0005558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.033: [GC (Allocation Failure) [PSYoungGen: 202336K->64K(195584K)] 204044K->1772K(370688K), 0.0005194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.081: [GC (Allocation Failure) [PSYoungGen: 195136K->32K(188416K)] 196844K->1740K(363520K), 0.0005254 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.128: [GC (Allocation Failure) [PSYoungGen: 187936K->32K(181760K)] 189644K->1740K(356864K), 0.0005743 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.173: [GC (Allocation Failure) [PSYoungGen: 181280K->96K(175616K)] 182988K->1804K(350720K), 0.0005245 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.216: [GC (Allocation Failure) [PSYoungGen: 175200K->96K(169472K)] 176908K->1804K(344576K), 0.0005279 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.260: [GC (Allocation Failure) [PSYoungGen: 169056K->32K(203264K)] 170764K->1740K(378368K), 0.0005092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.310: [GC (Allocation Failure) [PSYoungGen: 202784K->96K(196096K)] 204492K->1804K(371200K), 0.0005245 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.358: [GC (Allocation Failure) [PSYoungGen: 195680K->32K(188928K)] 197388K->1740K(364032K), 0.0005349 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.404: [GC (Allocation Failure) [PSYoungGen: 188448K->64K(226816K)] 190156K->1772K(401920K), 0.0005353 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.460: [GC (Allocation Failure) [PSYoungGen: 226368K->32K(218112K)] 228076K->1740K(393216K), 0.0005375 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.515: [GC (Allocation Failure) [PSYoungGen: 217632K->32K(209920K)] 219340K->1740K(385024K), 0.0005618 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.567: [GC (Allocation Failure) [PSYoungGen: 209440K->96K(202240K)] 211148K->1804K(377344K), 0.0005847 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.617: [GC (Allocation Failure) [PSYoungGen: 201824K->32K(195072K)] 203532K->1740K(370176K), 0.0005292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.665: [GC (Allocation Failure) [PSYoungGen: 194592K->32K(187904K)] 196300K->1740K(363008K), 0.0005252 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.711: [GC (Allocation Failure) [PSYoungGen: 187424K->96K(181248K)] 189132K->1804K(356352K), 0.0005573 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
18.757: [GC (Allocation Failure) [PSYoungGen: 180832K->96K(217600K)] 182540K->1804K(392704K), 0.0012608 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.812: [GC (Allocation Failure) [PSYoungGen: 217184K->32K(261120K)] 218892K->1740K(436224K), 0.0005765 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.875: [GC (Allocation Failure) [PSYoungGen: 260640K->32K(313344K)] 262348K->1740K(488448K), 0.0005953 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.952: [GC (Allocation Failure) [PSYoungGen: 312864K->96K(376320K)] 314572K->1804K(551424K), 0.0005807 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
19.044: [GC (Allocation Failure) [PSYoungGen: 375904K->32K(360448K)] 377612K->1740K(535552K), 0.0005632 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.132: [GC (Allocation Failure) [PSYoungGen: 359968K->32K(345600K)] 361676K->1740K(520704K), 0.0005342 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
19.218: [GC (Allocation Failure) [PSYoungGen: 345120K->96K(331264K)] 346828K->1804K(506368K), 0.0005264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.301: [GC (Allocation Failure) [PSYoungGen: 330848K->96K(317952K)] 332556K->1804K(493056K), 0.0005173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.379: [GC (Allocation Failure) [PSYoungGen: 317536K->96K(305152K)] 319244K->1804K(480256K), 0.0005329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.454: [GC (Allocation Failure) [PSYoungGen: 304736K->96K(292864K)] 306444K->1804K(467968K), 0.0005321 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.529: [GC (Allocation Failure) [PSYoungGen: 292448K->96K(281088K)] 294156K->1804K(456192K), 0.0013407 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.599: [GC (Allocation Failure) [PSYoungGen: 280672K->32K(269824K)] 282380K->1740K(444928K), 0.0005313 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.666: [GC (Allocation Failure) [PSYoungGen: 269344K->32K(259072K)] 271052K->1740K(434176K), 0.0005884 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.729: [GC (Allocation Failure) [PSYoungGen: 258592K->32K(248832K)] 260300K->1740K(423936K), 0.0005299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.792: [GC (Allocation Failure) [PSYoungGen: 248352K->32K(239104K)] 250060K->1740K(414208K), 0.0005148 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
19.850: [GC (Allocation Failure) [PSYoungGen: 238624K->32K(229888K)] 240332K->1740K(404992K), 0.0005126 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.907: [GC (Allocation Failure) [PSYoungGen: 229408K->64K(221184K)] 231116K->1772K(396288K), 0.0005363 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.961: [GC (Allocation Failure) [PSYoungGen: 220736K->96K(212992K)] 222444K->1804K(388096K), 0.0005795 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
20.013: [GC (Allocation Failure) [PSYoungGen: 212576K->96K(205312K)] 214284K->1804K(380416K), 0.0005469 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.064: [GC (Allocation Failure) [PSYoungGen: 204896K->96K(197632K)] 206604K->1804K(372736K), 0.0005369 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.112: [GC (Allocation Failure) [PSYoungGen: 197216K->64K(190464K)] 198924K->1772K(365568K), 0.0005371 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
20.161: [GC (Allocation Failure) [PSYoungGen: 190016K->96K(183808K)] 191724K->1804K(358912K), 0.0005208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.206: [GC (Allocation Failure) [PSYoungGen: 183392K->64K(177152K)] 185100K->1772K(352256K), 0.0005600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.249: [GC (Allocation Failure) [PSYoungGen: 176704K->32K(171008K)] 178412K->1740K(346112K), 0.0005346 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.293: [GC (Allocation Failure) [PSYoungGen: 170528K->96K(205312K)] 172236K->1804K(380416K), 0.0005708 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.343: [GC (Allocation Failure) [PSYoungGen: 204896K->32K(246272K)] 206604K->1764K(421376K), 0.0005203 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.404: [GC (Allocation Failure) [PSYoungGen: 245792K->32K(237056K)] 247524K->1764K(412160K), 0.0005849 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.462: [GC (Allocation Failure) [PSYoungGen: 236576K->32K(227840K)] 238308K->1764K(402944K), 0.0005647 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
20.518: [GC (Allocation Failure) [PSYoungGen: 227360K->32K(219136K)] 229092K->1764K(394240K), 0.0005051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.572: [GC (Allocation Failure) [PSYoungGen: 218656K->96K(210944K)] 220388K->1828K(386048K), 0.0005346 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.624: [GC (Allocation Failure) [PSYoungGen: 210528K->32K(203264K)] 212260K->1764K(378368K), 0.0006151 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.674: [GC (Allocation Failure) [PSYoungGen: 202784K->32K(196096K)] 204516K->1764K(371200K), 0.0005275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.722: [GC (Allocation Failure) [PSYoungGen: 195616K->32K(188928K)] 197348K->1764K(364032K), 0.0005008 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
20.768: [GC (Allocation Failure) [PSYoungGen: 188448K->32K(182272K)] 190180K->1764K(357376K), 0.0005485 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
20.814: [GC (Allocation Failure) [PSYoungGen: 181792K->32K(175616K)] 183524K->1764K(350720K), 0.0005246 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
20.858: [GC (Allocation Failure) [PSYoungGen: 175136K->32K(210944K)] 176868K->1764K(386048K), 0.0005703 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.909: [GC (Allocation Failure) [PSYoungGen: 210464K->96K(203264K)] 212196K->1828K(378368K), 0.0005188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.959: [GC (Allocation Failure) [PSYoungGen: 202848K->96K(196096K)] 204580K->1828K(371200K), 0.0005253 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.008: [GC (Allocation Failure) [PSYoungGen: 195680K->32K(188928K)] 197412K->1764K(364032K), 0.0005590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.054: [GC (Allocation Failure) [PSYoungGen: 188448K->32K(226816K)] 190180K->1764K(401920K), 0.0006023 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.109: [GC (Allocation Failure) [PSYoungGen: 226336K->96K(218112K)] 228068K->1828K(393216K), 0.0005221 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.163: [GC (Allocation Failure) [PSYoungGen: 217696K->32K(261632K)] 219428K->1764K(436736K), 0.0006296 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.227: [GC (Allocation Failure) [PSYoungGen: 261152K->96K(251392K)] 262884K->1828K(426496K), 0.0005202 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.289: [GC (Allocation Failure) [PSYoungGen: 250976K->32K(241664K)] 252708K->1764K(416768K), 0.0005232 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.349: [GC (Allocation Failure) [PSYoungGen: 241184K->32K(232448K)] 242916K->1764K(407552K), 0.0005183 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.406: [GC (Allocation Failure) [PSYoungGen: 231968K->32K(223744K)] 233700K->1764K(398848K), 0.0005597 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.461: [GC (Allocation Failure) [PSYoungGen: 223264K->32K(215552K)] 224996K->1764K(390656K), 0.0005683 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.515: [GC (Allocation Failure) [PSYoungGen: 215072K->32K(207360K)] 216804K->1764K(382464K), 0.0005382 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.566: [GC (Allocation Failure) [PSYoungGen: 206880K->96K(199680K)] 208612K->1828K(374784K), 0.0005310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.615: [GC (Allocation Failure) [PSYoungGen: 199264K->96K(192512K)] 200996K->1828K(367616K), 0.0005349 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.663: [GC (Allocation Failure) [PSYoungGen: 192096K->32K(185856K)] 193828K->1764K(360960K), 0.0005652 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.709: [GC (Allocation Failure) [PSYoungGen: 185376K->96K(179200K)] 187108K->1828K(354304K), 0.0005570 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.752: [GC (Allocation Failure) [PSYoungGen: 178784K->96K(215040K)] 180516K->1828K(390144K), 0.0005568 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
21.805: [GC (Allocation Failure) [PSYoungGen: 214624K->32K(258048K)] 216356K->1764K(433152K), 0.0005592 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.868: [GC (Allocation Failure) [PSYoungGen: 257568K->32K(247808K)] 259300K->1764K(422912K), 0.0005330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.927: [GC (Allocation Failure) [PSYoungGen: 247328K->96K(238080K)] 249060K->1828K(413184K), 0.0005176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.984: [GC (Allocation Failure) [PSYoungGen: 237664K->64K(228864K)] 239396K->1796K(403968K), 0.0005303 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
